Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
45,15,-1.15E+02,-1.15E+02,58.125,-1.28E+02,244.691,3.20E+01
48,15,-1.17E+02,-1.17E+02,194.69,-1.29E+02,8.29,3.14E+01
51,15,-1.17E+02,-1.18E+02,332.383,-1.27E+02,147.427,3.19E+01
54,15,-1.17E+02,-1.18E+02,117.923,-1.26E+02,300.204,3.78E+01
57,15,-1.18E+02,-1.18E+02,272.837,-1.27E+02,100.597,2.69E+01
60,15,-1.20E+02,-1.20E+02,72.685,-1.28E+02,265.356,2.20E+01
63,15,-1.24E+02,-1.25E+02,232.137,-1.31E+02,73.212,1.63E+01
66,15,-1.31E+02,-1.33E+02,11.452,-1.35E+02,241.633,7.24E+00
69,15,-1.34E+02,-1.35E+02,125.685,-1.44E+02,57.219,1.04E+01
72,15,-1.34E+02,-1.34E+02,289.26,-1.57E+02,293.651,4.00E+01
75,15,-1.37E+02,-1.37E+02,115.093,-1.55E+02,147.178,2.35E+01
78,15,-1.40E+02,-1.40E+02,295.448,-1.53E+02,310.288,2.47E+01
81,15,-1.41E+02,-1.42E+02,62.284,-1.49E+02,132.903,7.73E+00
84,15,-1.35E+02,-1.35E+02,204.891,-1.44E+02,311.015,9.06E+00
87,15,-1.32E+02,-1.32E+02,10.359,-1.42E+02,127.148,1.08E+01
90,15,-1.33E+02,-1.33E+02,177.687,-1.42E+02,309.496,1.20E+01
93,15,-1.36E+02,-1.38E+02,345.322,-1.43E+02,144.567,1.63E+01
96,15,-1.40E+02,-1.45E+02,182.868,-1.42E+02,346.729,1.76E+01
99,15,-1.37E+02,-1.40E+02,42.925,-1.39E+02,188.786,1.03E+01
102,15,-1.32E+02,-1.35E+02,211.77,-1.36E+02,27.013,2.77E+01
105,15,-1.30E+02,-1.34E+02,9.876,-1.32E+02,218.691,1.20E+01
108,15,-1.28E+02,-1.34E+02,144.188,-1.30E+02,47.427,4.54E+00
111,15,-1.27E+02,-1.30E+02,278.957,-1.29E+02,237.904,8.59E+00
114,15,-1.25E+02,-1.27E+02,82.209,-1.31E+02,71.026,2.11E+01
117,15,-1.25E+02,-1.26E+02,252.47,-1.33E+02,261.198,2.52E+01
120,15,-1.27E+02,-1.28E+02,49.589,-1.38E+02,60.507,2.50E+01
123,15,-1.29E+02,-1.30E+02,168.923,-1.36E+02,186.269,1.89E+01
126,15,-1.27E+02,-1.27E+02,290.652,-1.38E+02,349.16,1.19E+01
129,15,-1.26E+02,-1.26E+02,60.104,-1.45E+02,337.997,1.85E+01
132,15,-1.27E+02,-1.28E+02,187.511,-1.34E+02,155.073,1.28E+01
135,15,-1.33E+02,-1.33E+02,274.742,-1.44E+02,321.554,1.36E+01
138,15,-1.27E+02,-1.27E+02,12.995,-1.36E+02,343.208,1.54E+01
141,15,-1.26E+02,-1.27E+02,203.378,-1.36E+02,190.68,2.28E+01
144,15,-1.26E+02,-1.27E+02,70.963,-1.35E+02,75.995,3.07E+01
147,15,-1.41E+02,-1.42E+02,128.871,-1.52E+02,330.782,1.97E+01
150,15,-1.25E+02,-1.25E+02,227.512,-1.36E+02,231.726,3.42E+01
153,15,-1.22E+02,-1.22E+02,10.425,-1.36E+02,356.779,2.66E+01
156,15,-1.35E+02,-1.35E+02,208.862,-1.47E+02,146.158,1.34E+01
159,15,-1.27E+02,-1.28E+02,351.807,-1.39E+02,355.967,3.51E+01
162,15,-1.23E+02,-1.23E+02,45.071,-1.34E+02,37.986,2.98E+01
165,15,-1.21E+02,-1.21E+02,214.665,-1.33E+02,212.96,4.00E+01
168,15,-1.25E+02,-1.25E+02,44.726,-1.39E+02,37.218,3.18E+01
171,15,-1.22E+02,-1.22E+02,195.321,-1.34E+02,189.681,3.25E+01
174,15,-1.23E+02,-1.23E+02,220.211,-1.34E+02,221.126,4.00E+01
177,15,-1.24E+02,-1.24E+02,68.437,-1.36E+02,68.732,4.00E+01
180,15,-1.14E+02,-1.14E+02,207.39,-1.26E+02,207.388,4.00E+01
0,18,-7.46E+01,-7.51E+01,93.042,-8.48E+01,273.042,4.00E+01
3,18,-9.06E+01,-9.10E+01,284.989,-1.01E+02,104.67,4.00E+01
6,18,-9.57E+01,-9.61E+01,188.923,-1.06E+02,8.94,4.00E+01
9,18,-9.95E+01,-9.99E+01,149.569,-1.10E+02,330.749,4.00E+01
12,18,-9.62E+01,-9.66E+01,24.281,-1.07E+02,205.428,4.00E+01
15,18,-9.70E+01,-9.74E+01,227.399,-1.07E+02,49.297,4.00E+01
18,18,-9.94E+01,-9.98E+01,60.399,-1.10E+02,243.22,3.69E+01
21,18,-1.02E+02,-1.03E+02,244.363,-1.13E+02,67.945,3.49E+01
24,18,-1.05E+02,-1.06E+02,57.41,-1.16E+02,239.92,3.82E+01
27,18,-1.07E+02,-1.07E+02,220.268,-1.17E+02,39.142,4.00E+01
30,18,-1.07E+02,-1.08E+02,20.996,-1.17E+02,196.949,3.37E+01
33,18,-1.07E+02,-1.08E+02,183.118,-1.17E+02,359.368,3.39E+01
36,18,-1.08E+02,-1.08E+02,347.596,-1.17E+02,166.065,4.00E+01
39,18,-1.09E+02,-1.10E+02,151.224,-1.18E+02,333.069,3.94E+01
42,18,-1.11E+02,-1.12E+02,308.727,-1.20E+02,136.592,2.68E+01
45,18,-1.14E+02,-1.15E+02,103.582,-1.24E+02,296.897,2.28E+01
48,18,-1.18E+02,-1.18E+02,251.382,-1.29E+02,86.281,2.30E+01
51,18,-1.21E+02,-1.22E+02,29.065,-1.33E+02,206.163,3.82E+01
54,18,-1.22E+02,-1.23E+02,157.707,-1.31E+02,323.842,2.20E+01
57,18,-1.21E+02,-1.22E+02,299.357,-1.29E+02,113.664,2.85E+01
60,18,-1.21E+02,-1.22E+02,96.696,-1.28E+02,275.704,4.00E+01
63,18,-1.23E+02,-1.24E+02,262.342,-1.28E+02,83.152,4.00E+01
66,18,-1.25E+02,-1.27E+02,69.643,-1.30E+02,252.479,3.24E+01
69,18,-1.29E+02,-1.32E+02,228.573,-1.32E+02,61.994,1.86E+01
72,18,-1.31E+02,-1.35E+02,15.709,-1.34E+02,230.03,1.03E+01
75,18,-1.32E+02,-1.35E+02,174.394,-1.35E+02,35.217,8.59E+00
78,18,-1.33E+02,-1.36E+02,343.469,-1.36E+02,200.198,9.61E+00
81,18,-1.34E+02,-1.37E+02,140.417,-1.37E+02,6.151,7.50E+00
84,18,-1.35E+02,-1.38E+02,272.86,-1.38E+02,169.409,2.19E+00
87,18,-1.34E+02,-1.36E+02,54.619,-1.39E+02,323.111,2.95E+00
90,18,-1.34E+02,-1.37E+02,218.146,-1.38E+02,110.38,3.01E+00
93,18,-1.34E+02,-1.41E+02,40.123,-1.36E+02,265.896,9.45E+00
96,18,-1.33E+02,-1.45E+02,254.97,-1.33E+02,71.894,3.76E+01
99,18,-1.31E+02,-1.45E+02,101.775,-1.31E+02,244.596,1.83E+01
102,18,-1.30E+02,-1.49E+02,312.747,-1.30E+02,61.759,1.95E+01
105,18,-1.30E+02,-1.42E+02,213.287,-1.31E+02,244.032,1.80E+01
108,18,-1.32E+02,-1.35E+02,40.577,-1.34E+02,76.784,9.89E+00
111,18,-1.32E+02,-1.33E+02,217.732,-1.40E+02,315.064,7.75E+00
114,18,-1.31E+02,-1.32E+02,35.685,-1.36E+02,223.227,2.45E+01
117,18,-1.30E+02,-1.33E+02,202.013,-1.32E+02,93.793,2.98E+00
120,18,-1.26E+02,-1.31E+02,349.546,-1.28E+02,316.057,1.12E+01
123,18,-1.24E+02,-1.29E+02,138.767,-1.26E+02,162.752,1.39E+01
126,18,-1.26E+02,-1.28E+02,283.675,-1.29E+02,11.162,9.00E-01
129,18,-1.28E+02,-1.30E+02,47.355,-1.33E+02,285.164,6.27E+00
132,18,-1.28E+02,-1.32E+02,148.824,-1.30E+02,149.086,4.00E+01
135,18,-1.28E+02,-1.28E+02,238.897,-1.51E+02,101.284,2.67E+01
138,18,-1.26E+02,-1.27E+02,18.822,-1.31E+02,347.759,1.19E+01
141,18,-1.31E+02,-1.32E+02,201.439,-1.35E+02,216.852,1.78E+01
144,18,-1.28E+02,-1.30E+02,98.49,-1.34E+02,117.082,1.70E+01
147,18,-1.30E+02,-1.30E+02,45.746,-1.37E+02,43.111,3.53E+01
150,18,-1.24E+02,-1.24E+02,228.584,-1.34E+02,238.959,2.59E+01
153,18,-1.23E+02,-1.23E+02,0.407,-1.34E+02,339.572,2.06E+01
156,18,-1.45E+02,-1.47E+02,249.97,-1.50E+02,141.281,4.53E+00
159,18,-1.33E+02,-1.33E+02,316.942,-1.46E+02,336.097,2.29E+01
162,18,-1.22E+02,-1.22E+02,43.806,-1.32E+02,40.414,3.50E+01
165,18,-1.21E+02,-1.21E+02,207.678,-1.32E+02,205.163,3.85E+01
168,18,-1.27E+02,-1.27E+02,47.045,-1.40E+02,38.988,3.03E+01
171,18,-1.23E+02,-1.24E+02,187.701,-1.34E+02,181.723,3.05E+01
174,18,-1.22E+02,-1.22E+02,220.098,-1.31E+02,220.626,4.00E+01
177,18,-1.24E+02,-1.24E+02,67.719,-1.34E+02,67.973,4.00E+01
180,18,-1.14E+02,-1.14E+02,207.39,-1.24E+02,207.388,4.00E+01
0,21,-7.46E+01,-7.52E+01,93.042,-8.36E+01,273.042,4.00E+01
3,21,-9.15E+01,-9.21E+01,286.166,-1.00E+02,105.73,4.00E+01
6,21,-9.59E+01,-9.65E+01,197.744,-1.05E+02,17.994,4.00E+01
9,21,-9.84E+01,-9.91E+01,154.799,-1.07E+02,336.082,4.00E+01
12,21,-9.55E+01,-9.61E+01,30.715,-1.04E+02,211.633,4.00E+01
15,21,-9.62E+01,-9.68E+01,237.142,-1.05E+02,58.766,4.00E+01
18,21,-9.84E+01,-9.90E+01,74.205,-1.07E+02,256.787,3.64E+01
21,21,-1.01E+02,-1.02E+02,264.364,-1.10E+02,88.09,3.32E+01
24,21,-1.04E+02,-1.05E+02,86.532,-1.13E+02,271.057,3.16E+01
27,21,-1.07E+02,-1.07E+02,258.382,-1.16E+02,82.62,3.25E+01
30,21,-1.09E+02,-1.09E+02,60.336,-1.19E+02,240.77,4.00E+01
33,21,-1.10E+02,-1.10E+02,215.567,-1.19E+02,30.906,3.16E+01
36,21,-1.10E+02,-1.10E+02,14.511,-1.18E+02,188.426,2.87E+01
39,21,-1.10E+02,-1.11E+02,176.027,-1.18E+02,351.565,3.09E+01
42,21,-1.11E+02,-1.12E+02,336.496,-1.19E+02,156.308,4.00E+01
45,21,-1.13E+02,-1.14E+02,137.44,-1.20E+02,322.314,2.96E+01
48,21,-1.15E+02,-1.16E+02,297.902,-1.23E+02,128.564,2.28E+01
51,21,-1.19E+02,-1.20E+02,97.101,-1.26E+02,293.94,1.92E+01
54,21,-1.24E+02,-1.24E+02,250.78,-1.33E+02,96.459,1.66E+01
57,21,-1.30E+02,-1.30E+02,23.906,-1.47E+02,216.918,3.00E+01
60,21,-1.30E+02,-1.31E+02,140.035,-1.37E+02,279.636,1.12E+01
63,21,-1.28E+02,-1.29E+02,292.589,-1.33E+02,84.356,1.27E+01
66,21,-1.27E+02,-1.29E+02,99.373,-1.31E+02,254.607,1.34E+01
69,21,-1.28E+02,-1.31E+02,266.06,-1.31E+02,63.77,1.41E+01
72,21,-1.29E+02,-1.34E+02,71.007,-1.31E+02,231.12,1.55E+01
75,21,-1.30E+02,-1.35E+02,231.662,-1.31E+02,37.058,1.86E+01
78,21,-1.30E+02,-1.35E+02,30.819,-1.32E+02,203.206,2.43E+01
81,21,-1.30E+02,-1.37E+02,191.927,-1.32E+02,9.279,3.40E+01
84,21,-1.31E+02,-1.40E+02,354.272,-1.32E+02,172.416,3.90E+01
87,21,-1.32E+02,-1.43E+02,159.721,-1.32E+02,331.871,2.95E+01
90,21,-1.32E+02,-1.44E+02,338.51,-1.32E+02,129.58,1.93E+01
93,21,-1.31E+02,-1.42E+02,170.869,-1.32E+02,290.178,1.19E+01
96,21,-1.31E+02,-1.39E+02,0.829,-1.32E+02,97.18,7.40E+00
99,21,-1.31E+02,-1.37E+02,185.064,-1.32E+02,271.866,4.47E+00
102,21,-1.32E+02,-1.36E+02,5.068,-1.34E+02,96.379,1.89E+00
105,21,-1.34E+02,-1.37E+02,179.585,-1.37E+02,310.13,6.79E+00
108,21,-1.33E+02,-1.39E+02,334.634,-1.34E+02,195.238,1.05E+01
111,21,-1.28E+02,-1.37E+02,109.965,-1.29E+02,38.503,9.33E+00
114,21,-1.26E+02,-1.34E+02,277.527,-1.26E+02,233.184,1.11E+01
117,21,-1.25E+02,-1.31E+02,109.088,-1.27E+02,78.202,1.26E+01
120,21,-1.25E+02,-1.30E+02,307.618,-1.26E+02,297.166,2.15E+01
123,21,-1.25E+02,-1.30E+02,128.712,-1.26E+02,145.378,1.79E+01
126,21,-1.29E+02,-1.35E+02,257.888,-1.30E+02,349.642,4.77E+00
129,21,-1.29E+02,-1.30E+02,6.381,-1.35E+02,277.461,5.19E+00
132,21,-1.30E+02,-1.35E+02,128.267,-1.32E+02,139.597,2.05E+01
135,21,-1.26E+02,-1.26E+02,214.424,-1.41E+02,143.023,1.55E+01
138,21,-1.26E+02,-1.28E+02,31.347,-1.30E+02,347.141,8.05E+00
141,21,-1.33E+02,-1.36E+02,13.864,-1.37E+02,258.644,4.14E+00
144,21,-1.30E+02,-1.34E+02,161.985,-1.32E+02,151.439,2.09E+01
147,21,-1.27E+02,-1.28E+02,41.632,-1.33E+02,54.958,2.00E+01
150,21,-1.23E+02,-1.24E+02,227.581,-1.34E+02,245.404,2.12E+01
153,21,-1.26E+02,-1.26E+02,346.997,-1.34E+02,321.08,1.59E+01
156,21,-1.37E+02,-1.37E+02,6.588,-1.55E+02,48.175,2.21E+01
159,21,-1.34E+02,-1.34E+02,250.623,-1.47E+02,214.965,1.85E+01
162,21,-1.21E+02,-1.22E+02,43.93,-1.30E+02,43.408,4.00E+01
165,21,-1.22E+02,-1.22E+02,199.507,-1.32E+02,195.245,3.31E+01
168,21,-1.32E+02,-1.32E+02,55.822,-1.46E+02,50.024,3.40E+01
171,21,-1.25E+02,-1.26E+02,175.177,-1.34E+02,168.902,2.89E+01
174,21,-1.21E+02,-1.21E+02,219.882,-1.29E+02,220.034,4.00E+01
177,21,-1.23E+02,-1.24E+02,67.088,-1.32E+02,67.288,4.00E+01
180,21,-1.14E+02,-1.14E+02,207.39,-1.23E+02,207.388,4.00E+01
0,24,-7.46E+01,-7.54E+01,93.042,-8.25E+01,273.042,4.00E+01
3,24,-9.27E+01,-9.35E+01,287.897,-1.01E+02,107.288,4.00E+01
6,24,-9.60E+01,-9.67E+01,208.583,-1.04E+02,29.249,4.00E+01
9,24,-9.73E+01,-9.82E+01,158.868,-1.05E+02,340.161,4.00E+01
12,24,-9.48E+01,-9.56E+01,36.521,-1.03E+02,217.091,4.00E+01
15,24,-9.55E+01,-9.63E+01,246.261,-1.03E+02,67.404,4.00E+01
18,24,-9.75E+01,-9.83E+01,86.658,-1.05E+02,268.584,3.80E+01
21,24,-9.99E+01,-1.01E+02,281.122,-1.08E+02,103.939,3.46E+01
24,24,-1.02E+02,-1.03E+02,109.607,-1.10E+02,293.355,3.21E+01
27,24,-1.05E+02,-1.06E+02,291.676,-1.13E+02,116.641,2.97E+01
30,24,-1.08E+02,-1.09E+02,106.452,-1.16E+02,292.698,2.78E+01
33,24,-1.11E+02,-1.11E+02,270.475,-1.19E+02,96.87,2.81E+01
36,24,-1.13E+02,-1.14E+02,65.751,-1.22E+02,245.51,4.00E+01
39,24,-1.14E+02,-1.15E+02,217.432,-1.23E+02,27.932,2.47E+01
42,24,-1.15E+02,-1.15E+02,10.713,-1.22E+02,179.819,2.25E+01
45,24,-1.15E+02,-1.16E+02,168.188,-1.21E+02,341.078,2.56E+01
48,24,-1.15E+02,-1.17E+02,329.791,-1.21E+02,147.381,3.47E+01
51,24,-1.17E+02,-1.18E+02,133.036,-1.22E+02,315.708,3.36E+01
54,24,-1.19E+02,-1.20E+02,298.234,-1.24E+02,125.791,2.44E+01
57,24,-1.22E+02,-1.23E+02,105.7,-1.27E+02,298.146,1.99E+01
60,24,-1.25E+02,-1.27E+02,272.555,-1.30E+02,114.473,1.48E+01
63,24,-1.30E+02,-1.32E+02,72.66,-1.35E+02,297.168,8.27E+00
66,24,-1.35E+02,-1.37E+02,217.42,-1.40E+02,133.094,3.94E+00
69,24,-1.37E+02,-1.38E+02,0.492,-1.44E+02,4.151,3.17E+01
72,24,-1.35E+02,-1.37E+02,153.707,-1.40E+02,206.133,6.66E+00
75,24,-1.35E+02,-1.38E+02,306.938,-1.37E+02,23.145,2.19E+00
78,24,-1.34E+02,-1.39E+02,102.933,-1.36E+02,195.227,2.45E+00
81,24,-1.34E+02,-1.39E+02,268.097,-1.35E+02,4.898,3.38E+00
84,24,-1.33E+02,-1.38E+02,79.68,-1.35E+02,171.129,2.94E+00
87,24,-1.33E+02,-1.37E+02,249.116,-1.35E+02,333.344,2.19E+00
90,24,-1.33E+02,-1.37E+02,55.897,-1.36E+02,134.863,1.95E+00
93,24,-1.33E+02,-1.36E+02,224.175,-1.37E+02,299.24,2.38E+00
96,24,-1.34E+02,-1.36E+02,36.035,-1.40E+02,112.888,4.32E+00
99,24,-1.36E+02,-1.36E+02,210.149,-1.46E+02,332.24,1.17E+01
102,24,-1.36E+02,-1.39E+02,20.122,-1.38E+02,222.432,1.41E+01
105,24,-1.32E+02,-1.47E+02,138.187,-1.32E+02,49.866,1.46E+01
108,24,-1.29E+02,-1.36E+02,231.955,-1.29E+02,229.928,3.77E+01
111,24,-1.27E+02,-1.31E+02,42.01,-1.29E+02,48.665,2.49E+01
114,24,-1.28E+02,-1.30E+02,223.716,-1.31E+02,226.034,3.39E+01
117,24,-1.33E+02,-1.35E+02,61.639,-1.38E+02,42.438,1.61E+01
120,24,-1.38E+02,-1.39E+02,302.974,-1.48E+02,234.453,9.25E+00
123,24,-1.38E+02,-1.44E+02,136.21,-1.39E+02,64.708,5.80E+00
126,24,-1.31E+02,-1.36E+02,171.501,-1.33E+02,236.643,4.95E+00
129,24,-1.28E+02,-1.28E+02,333.235,-1.36E+02,42.803,8.59E+00
132,24,-1.32E+02,-1.32E+02,135.712,-1.45E+02,99.37,1.71E+01
135,24,-1.27E+02,-1.28E+02,183.407,-1.37E+02,172.607,2.42E+01
138,24,-1.29E+02,-1.31E+02,25.33,-1.34E+02,339.606,8.38E+00
141,24,-1.25E+02,-1.25E+02,5.702,-1.35E+02,321.434,1.33E+01
144,24,-1.26E+02,-1.28E+02,219.937,-1.31E+02,173.064,7.76E+00
147,24,-1.29E+02,-1.32E+02,59.845,-1.32E+02,71.352,2.00E+01
150,24,-1.25E+02,-1.25E+02,221.803,-1.36E+02,252.843,1.71E+01
153,24,-1.29E+02,-1.31E+02,319.502,-1.34E+02,297.693,1.47E+01
156,24,-1.30E+02,-1.30E+02,14.092,-1.43E+02,3.477,2.81E+01
159,24,-1.30E+02,-1.31E+02,221.048,-1.39E+02,187.247,1.42E+01
162,24,-1.22E+02,-1.23E+02,45.633,-1.30E+02,47.85,3.70E+01
165,24,-1.23E+02,-1.24E+02,188.155,-1.33E+02,180.015,2.68E+01
168,24,-1.40E+02,-1.40E+02,117.307,-1.48E+02,174.613,9.45E+00
171,24,-1.27E+02,-1.28E+02,154.15,-1.35E+02,148.129,2.82E+01
174,24,-1.20E+02,-1.20E+02,219.557,-1.27E+02,219.341,4.00E+01
177,24,-1.23E+02,-1.24E+02,66.609,-1.31E+02,66.743,4.00E+01
180,24,-1.14E+02,-1.15E+02,207.39,-1.22E+02,207.388,4.00E+01
0,27,-7.46E+01,-7.56E+01,93.042,-8.15E+01,273.042,4.00E+01
3,27,-9.44E+01,-9.54E+01,290.638,-1.01E+02,109.758,4.00E+01
6,27,-9.57E+01,-9.66E+01,220.714,-1.03E+02,41.93,4.00E+01
9,27,-9.63E+01,-9.73E+01,161.692,-1.03E+02,342.941,4.00E+01
12,27,-9.44E+01,-9.54E+01,41.724,-1.01E+02,221.857,4.00E+01
15,27,-9.52E+01,-9.62E+01,255.141,-1.02E+02,75.638,4.00E+01
18,27,-9.71E+01,-9.82E+01,98.519,-1.04E+02,279.523,4.00E+01
21,27,-9.94E+01,-1.01E+02,295.962,-1.06E+02,117.389,3.97E+01
24,27,-1.02E+02,-1.03E+02,127.96,-1.08E+02,309.864,3.71E+01
27,27,-1.04E+02,-1.05E+02,315.476,-1.10E+02,137.916,3.49E+01
30,27,-1.06E+02,-1.07E+02,137.649,-1.12E+02,321.262,3.15E+01
33,27,-1.08E+02,-1.09E+02,314.583,-1.14E+02,140.192,2.76E+01
36,27,-1.11E+02,-1.12E+02,126.197,-1.17E+02,314.835,2.40E+01
39,27,-1.14E+02,-1.15E+02,292.046,-1.21E+02,123.855,2.18E+01
42,27,-1.18E+02,-1.19E+02,88.018,-1.27E+02,278.418,2.42E+01
45,27,-1.21E+02,-1.21E+02,233.028,-1.31E+02,39.566,2.28E+01
48,27,-1.21E+02,-1.22E+02,18.912,-1.28E+02,172.709,1.46E+01
51,27,-1.21E+02,-1.22E+02,170.599,-1.26E+02,330.425,1.57E+01
54,27,-1.20E+02,-1.23E+02,330.61,-1.25E+02,136.549,1.85E+01
57,27,-1.21E+02,-1.23E+02,135.564,-1.25E+02,305.809,2.15E+01
60,27,-1.22E+02,-1.24E+02,303.415,-1.25E+02,117.68,2.61E+01
63,27,-1.23E+02,-1.26E+02,111.68,-1.26E+02,290.256,3.81E+01
66,27,-1.24E+02,-1.28E+02,278.751,-1.27E+02,102.299,3.02E+01
69,27,-1.26E+02,-1.29E+02,82.08,-1.29E+02,273.246,2.02E+01
72,27,-1.28E+02,-1.31E+02,242.122,-1.31E+02,84.661,1.41E+01
75,27,-1.30E+02,-1.33E+02,41.278,-1.32E+02,255.37,1.04E+01
78,27,-1.32E+02,-1.35E+02,199.468,-1.34E+02,64.28,7.86E+00
81,27,-1.33E+02,-1.37E+02,353.933,-1.36E+02,232.99,5.17E+00
84,27,-1.34E+02,-1.38E+02,146.165,-1.36E+02,41.073,2.56E+00
87,27,-1.34E+02,-1.38E+02,301.423,-1.37E+02,206.434,1.05E+00
90,27,-1.34E+02,-1.38E+02,100.842,-1.37E+02,6.516,1.06E+00
93,27,-1.34E+02,-1.38E+02,262.865,-1.37E+02,161.067,2.51E+00
96,27,-1.35E+02,-1.41E+02,65.727,-1.36E+02,312.507,6.65E+00
99,27,-1.33E+02,-1.50E+02,226.653,-1.33E+02,108.457,1.74E+01
102,27,-1.31E+02,-1.48E+02,231.31,-1.31E+02,273.527,2.12E+01
105,27,-1.29E+02,-1.39E+02,35.592,-1.29E+02,86.022,1.27E+01
108,27,-1.30E+02,-1.36E+02,200.649,-1.31E+02,266.005,6.07E+00
111,27,-1.33E+02,-1.34E+02,2.185,-1.41E+02,126.957,9.64E+00
114,27,-1.30E+02,-1.34E+02,158.673,-1.31E+02,57.88,3.32E+00
117,27,-1.26E+02,-1.36E+02,283.952,-1.26E+02,252.709,1.58E+01
120,27,-1.26E+02,-1.32E+02,69.141,-1.27E+02,93.6,1.52E+01
123,27,-1.27E+02,-1.33E+02,270.651,-1.28E+02,322.617,8.14E+00
126,27,-1.25E+02,-1.31E+02,150.627,-1.26E+02,189.515,1.09E+01
129,27,-1.27E+02,-1.31E+02,325.963,-1.29E+02,39.235,3.66E+00
132,27,-1.31E+02,-1.32E+02,113.054,-1.37E+02,339.232,8.94E+00
135,27,-1.30E+02,-1.33E+02,131.56,-1.33E+02,194.263,4.31E+00
138,27,-1.32E+02,-1.33E+02,321.949,-1.45E+02,266.817,1.41E+01
141,27,-1.23E+02,-1.24E+02,354.735,-1.31E+02,352.747,3.78E+01
144,27,-1.25E+02,-1.25E+02,228,-1.32E+02,190.339,1.22E+01
147,27,-1.29E+02,-1.32E+02,141.985,-1.34E+02,110.243,1.13E+01
150,27,-1.30E+02,-1.30E+02,198.959,-1.47E+02,272.377,1.69E+01
153,27,-1.31E+02,-1.34E+02,259.772,-1.34E+02,271.967,1.94E+01
156,27,-1.27E+02,-1.27E+02,14.682,-1.38E+02,355.875,2.07E+01
159,27,-1.30E+02,-1.31E+02,207.224,-1.37E+02,173.71,1.23E+01
162,27,-1.24E+02,-1.25E+02,49.957,-1.31E+02,55.714,2.79E+01
165,27,-1.26E+02,-1.27E+02,168.502,-1.34E+02,151.978,1.98E+01
168,27,-1.31E+02,-1.32E+02,187.75,-1.36E+02,195.985,2.39E+01
171,27,-1.28E+02,-1.29E+02,124.617,-1.35E+02,119.958,2.97E+01
174,27,-1.19E+02,-1.20E+02,219.12,-1.25E+02,218.535,4.00E+01
177,27,-1.23E+02,-1.24E+02,66.338,-1.29E+02,66.395,4.00E+01
180,27,-1.14E+02,-1.15E+02,207.39,-1.21E+02,207.389,4.00E+01
0,30,-7.46E+01,-7.59E+01,93.042,-8.07E+01,273.042,4.00E+01
3,30,-9.68E+01,-9.81E+01,295.57,-1.03E+02,114.227,3.99E+01
6,30,-9.49E+01,-9.61E+01,232.779,-1.01E+02,54.513,3.78E+01
9,30,-9.53E+01,-9.66E+01,163.351,-1.01E+02,344.534,4.00E+01
12,30,-9.42E+01,-9.55E+01,46.568,-1.00E+02,226.183,4.00E+01
15,30,-9.53E+01,-9.66E+01,264.666,-1.01E+02,84.357,4.00E+01
18,30,-9.75E+01,-9.88E+01,111.383,-1.03E+02,291.251,4.00E+01
21,30,-9.99E+01,-1.01E+02,311.605,-1.06E+02,131.331,4.00E+01
24,30,-1.02E+02,-1.03E+02,146.047,-1.08E+02,325.676,4.00E+01
27,30,-1.04E+02,-1.05E+02,336.258,-1.09E+02,155.413,4.00E+01
30,30,-1.06E+02,-1.07E+02,160.802,-1.11E+02,340.183,4.00E+01
33,30,-1.07E+02,-1.09E+02,341.859,-1.12E+02,161.674,4.00E+01
36,30,-1.09E+02,-1.10E+02,159.619,-1.14E+02,340.806,4.00E+01
39,30,-1.11E+02,-1.12E+02,334.645,-1.16E+02,157.811,3.18E+01
42,30,-1.13E+02,-1.15E+02,146.78,-1.18E+02,333.365,2.54E+01
45,30,-1.16E+02,-1.18E+02,316.194,-1.21E+02,147.952,2.04E+01
48,30,-1.19E+02,-1.21E+02,122.73,-1.25E+02,322.303,1.61E+01
51,30,-1.23E+02,-1.25E+02,285.872,-1.30E+02,137.2,1.28E+01
54,30,-1.29E+02,-1.29E+02,79.223,-1.40E+02,316.192,1.33E+01
57,30,-1.31E+02,-1.32E+02,218.137,-1.42E+02,291.036,1.02E+01
60,30,-1.30E+02,-1.32E+02,358.235,-1.34E+02,110.318,3.91E+00
63,30,-1.28E+02,-1.31E+02,152.393,-1.31E+02,283.48,6.85E+00
66,30,-1.27E+02,-1.30E+02,314.964,-1.29E+02,96.389,9.24E+00
69,30,-1.26E+02,-1.30E+02,120.012,-1.28E+02,268.773,1.13E+01
72,30,-1.26E+02,-1.31E+02,284.685,-1.28E+02,78.5,1.32E+01
75,30,-1.27E+02,-1.32E+02,89.865,-1.28E+02,246.371,1.45E+01
78,30,-1.27E+02,-1.34E+02,256.222,-1.28E+02,54.254,1.58E+01
81,30,-1.28E+02,-1.36E+02,62.429,-1.29E+02,222.035,1.76E+01
84,30,-1.29E+02,-1.39E+02,228.434,-1.29E+02,29.338,2.01E+01
87,30,-1.29E+02,-1.42E+02,36.744,-1.30E+02,195.171,2.14E+01
90,30,-1.30E+02,-1.45E+02,212.088,-1.30E+02,359.003,1.99E+01
93,30,-1.31E+02,-1.45E+02,38.464,-1.31E+02,159.359,1.59E+01
96,30,-1.31E+02,-1.43E+02,232.896,-1.31E+02,317.284,1.22E+01
